rest_link,review_link,review_date,rest_name,recommendation,fish,potato,tartar,bread,misc,review,review_length,polarity,subjectivity
http://madisonfishfry.com/reviews.php?restaurant=393,http://madisonfishfry.com/reviews.php?restaurant=393&event=986,2015-03-13,Monk's Bar & Grill - Sun Prairie,"Overall, I would not recommend this Fish Fry.",Good,Good,Good,Poor,Good,"I never expected greatness from Monks Bar & Grills Fish Fry but the same cant be said of the 2014-15 Wisconsin Mens Basketball team. These guys have been great all year and when the Big 10 Tourney rolled around I figured theyd dominate the competition and I went to Monks with some coworkers to see them do just that. They struggled with a scrappy Michigan team from the opening tip, and unfortunately the Fish Fry did the same.In the end Bucky recovered and closed things out strong as a couple key contributors really stepped up  there were no such heroes for the food. The cod is available as a 2-piece for $12 or 3-piece for $13 and features a light beer batter. The coating is flaky, but thats about where it ends. Its devoid of flavor and home to a notable amount grease. It was wispy and crispy and nearly fried to the point where it fizzled offfortunately it was pulled at just the last moment. The portion was generous and likely totaled 8-10 ounces, so thats a plus I guess. Lots of battered fries bounced around the basket and were not bad at all. While I expected a little more seasoning from their appearance it never manifested. Some middle of the road tartar was completely necessary and absorbed by the brutish fish. The single cup failed to go shot for shot and ran short while the cod still had plenty of legs.  Like most everything else at Monks the coleslaw needed a good kick in the pants. It was pretty uninspired; creamy but not creamy enough, fresh but not fresh enough, decent but not good enough. Not serving bread with a Fish Fry is the equivalent of missing am open layup and Monks needs a little work around the rim. The 2014-15 Badgers are an impressive team and proved it today against Michigan. Much like a great Fish Fry each guy knows his roll and contributes in his own way. Monks Fish Fry was more like Michigan  some decent parts but far from a championship contender. Overall, we dont recommend this Fish Fry and will probably get a burger next time we come back to Monks  even if its on a Friday http://www.monksbarandgrill.com2832 Prairie Lakes DriveSun Prairie, WI 53562     (608) 834-3198",2152,0.1301968864468864,0.5132554945054946
http://madisonfishfry.com/reviews.php?restaurant=394,http://madisonfishfry.com/reviews.php?restaurant=394&event=987,2015-03-13,Bay 5 Diner - CLOSED,"Overall, I would not recommend this Fish Fry.",Good,Fair,Good,Good,Fair,"It was an unseasonably warm March 13th and the garage door at Bay 5 Diner was wide open to let the fresh air in. The noise of the nearby highway 14 crept in along with the spring breezes for you see Bay 5 really is the 5th Bay of an industrial building right near the road. While that might seem strange (and it kind of is) it makes for an interesting but not unpleasant dining experience. Furthermore all those vehicles and the hullabaloo were Shangri-La for our 15 month old. Trucks, Trucks, Trucks!For being in a garage Bay 5 has a surprisingly upscale menu. Its locally focused with some interesting twists on Wisconsin classics. We started with a ½ order of the curds and the pillowy puffs were nothing less than superb. The ½ order was larger than the full order you find at most places and served with a smooth ranch that itself was sprinkled with grated cheese. The curds werent cheap but were worth every penny; the fish on the other hand totally broke the bank. The sushi quality Icelandic cod is listed at $15 for one piece, $20 for 2 pieces, or $25 for 3 pieces. That sounds like a lot, doesnt it? I have to agree. While the pieces are pretty large they still dont really justify that price. Since Im not a millionaire I went for the 2-piece and felt a little guilty even doing that. The cod was definitely as high quality as advertised. It was white as a sheet and as flaky as weve seen. Despite its smooth flake it hung together remarkably well. Usually flaky fish just falls apart but this stuff wanted to be wholeit needed to be whole. The unblemished fish featured a light batter that had some seasoning evident. The blend appeared to be have some dill included and while too much dill can easily overwhelm a fish this pure this dill faded elegantly into the background. It was great fish, but Im not sure its $20 great. Fries or baked potato are both available and for twenty clams I figured Id get some sort of house-cut greatness. Unfortunately all that came with the fish were a handful of thick-cut freezer fries which were fine, but every bit of basic. I guess maybe I expected too much based on their food philosophy, but I dont think Im alone in that assumption. Its rare to see tartar sauce served without a container (be it cup or a big squeeze bottle) but Bay 5 just puts a big old dollop on the plate and calls it a day. While the unbridled sauce was hard to scoop it was thick and creamy with a pleasant pop that complemented the cod well. A nice little football shaped roll passed the test, but again, was nothing unique to justify the price tag. Some homemade slaw with a crisp, clean flavor also came with the fish and also contained a subtle amount of dill that added more than it detracted. All in all this is a pretty nice Fish Fry and Id gladly pay $13 for it. $14 would be pushing it and $15 would be a stretch, but $20 is just too much all things considered. When you take into account Mazomanie is a good 30 minutes out of town there is just no way we could justify coming back for itgarage door or not. Overall, we dont recommend this Fish Fry, but that is mostly due to the steep price tag and not the quality of the food. I guess Im just not a sushi kinda guy. Sorry, Bay 5. https://www.facebook.com/pages/Bay-5-Diner/16826736322347/129 W Commercial StreetMazomanie, WI 53560     (608) 401-1155",3356,0.20202075702075703,0.5117714692714692
http://madisonfishfry.com/reviews.php?restaurant=395,http://madisonfishfry.com/reviews.php?restaurant=395&event=989,2015-03-27,Funk's Pub,"Overall, I would not recommend this Fish Fry.",Fair,Fair,Excellent,Good,Good,"We want the Funk. Give up the Funk. We want the Funk. Gotta have thatwait, on second thought, nevermind, you can have the Funktheir Fish Fry anyway.Funks Pub was once Naminios (which we never went to) and before that Byrds (which we did go to). Byrds was nothing special fish-wise and sadly, Funks isnt either. While Funks fish does show some promise the execution is lacking. Cod and perch are both on special on Friday and since I clarified that it was indeed lake perch thats what I ordered. It was a lie, although not necessarily a bold faced one. Funks $10 perch is one of the yellow perch imposters, most likely Zander or pike-perch. The entire order is comprised of one, count em one, piece of fish (and it isnt even a big one). The solo swimmer came fast, and was freshly fried (props to the kitchen), but thats about where it ends. In all fairness, the lone ranger was actually good, despite the fact it wasnt true lake perch. It was a couple ounces at most, light and flaky with a surprisingly tasty batter, but way too skimpy for any real Fish Fry fan. The fries were the standard freezer jobs and just fine, although slightly under-fried. The tartar was a bright spot with a thick texture and zippy taste. It looked homemade and was really impressive, if only there was more fish to enjoy it with. A sweet and crusty roll added some much needed substance while a raw tasting slaw lacked a binding agent to really bring it together. It just wasnt appealing. A 1-piece Fish Fry isnt going to cut the mustard anywhere unless youre talking walleye, and the perch at Funks is no walleye. Despite the fact the fish tasted decent and the sides were respectable the portion was just far too small regardless of the price. Overall, we dont recommend this Fish Fry and dont see ourselves coming back for it at this time. funkspub.com5956 Executive Dr #101Fitchburg, WI 53719     (608) 442-9500",1920,0.21009253903990746,0.4974840948525159
http://madisonfishfry.com/reviews.php?restaurant=396,http://madisonfishfry.com/reviews.php?restaurant=396&event=999,2015-05-08,That BBQ Joint,"Overall, I would recommend this Fish Fry.",Excellent,Poor,Good,Poor,Excellent,"When you grow up near the Mississippi River catfish is a way of life. Many restaurants in the area have it on the menu all the time while others have special catfish feeds throughout the year. In Madison catfish is a different story. The bottom feeder can be hard to come by as its thought of more as a Cajun or southern option rather than a true Fish Fry fish. Thus, the catfish you find in Madison usually isnt anything special. UsuallyThat BBQ Joint on Willy quickly made a name for itself on the Madison culinary scene with some radical ribs and bodacious brisket. We figured wed give it a try some day, but were more than a little surprised to see their sandwich board advertising a FISH FRY a few weeks back. We were less surprised when we found out catfish was the fish they were frying but knew we needed to get over there ASAP to see what it was all about. For $12 three big pieces of catfish hold court on the plate. Catfish has a tendency to be mushy and amorphous when deep fried, but the BBQ Joints had a nice flakiness and didnt get gelatinous or mushy at all. The texture held up throughout and paired perfectly with its crumbly breading. The crispy coating featured plenty of seasoning, and although you couldnt tell exactly what the spices were, they were exactly what you want. It well could have been the best cat weve ever hadits certainly up there. That BBQ Joint has French fries on their everyday menu but curiously none come with the Fish Fry. A couple hush puppies filled the void to some extent, but really cant compare. The seasoned balls of cornmeal were breaded and fried to a golden brown and quite tasty. They had a bit of heat on the backend that made them anything but bland and had us reaching for our water glass time and again. The tartar appeared to be straight mayo but there was definitely a little something buried in there. Like a ball of yarn the smooth flavor of the sauce played nicely with the feisty cat. No bread came with the Fish Fry, but two cups of slaw did. Thats right, TWO cups. Apparently they really want you to have both the creamy and vinegar varieties and while we appreciate the effort wed rather have a choice of slaw and side if fries instead. Anyway, the creamy slaw was good, and while it had dried cranberries in it there wasnt enough to overpower the mix. The vinegar version was much more diverse and had some jalapeño or something which lent it some heat. Both were equally enticing but in a different ways. As you might expect That BBQ Joint knows slaw. You see plenty of freshwater fish on Friday menus, but when youre in Madison catfish usually isnt one of them. Its a polarizing offering as some people just cant stomach the thought of eating a bottom feeder, but the open-minded among us know that when done right catfish can have an alluring essence that is truly memorable. That BBQ Joint does it right. Overall, we recommend this Fish Fry and with a few tweaks think it could be something special.  thatbbqjoint.com1511 Williamson StreetMadison, WI 53703     (608) 709-1300",3069,0.1668308702791462,0.4635262725779967
http://madisonfishfry.com/reviews.php?restaurant=397,http://madisonfishfry.com/reviews.php?restaurant=397&event=1004,2015-05-29,Varsity Bar & Grill,"Overall, I would barely recommend this Fish Fry.",Good,Good,Good,Excellent,Good,"This is one of those Fish Frys. No one knows about it. No one talks about it. No one seems to care about it at all. And maybe theres a reason for that, but then again maybe theres not. Truthfully, I wouldnt have even known about it if it wasnt for their FISH FRY sign out front on Friday afternoons, but as soon as I found out about it I knew I needed to try it out. First and foremost the Varsity is a great looking bar complete with shuffle board, bubble hockey, foosball, pool, darts, and then some. There are also plenty of TVs and fruit machines, so you know there is fun to be had. On Fridays they have a $10 3-piece cod as well as a $12 2-piece walleye. Both come with all the basic sides.In all honesty, the cod looks pretty uninspired and delivers on that promise. The Sysco fish featurs a nondescript batter that has miniscule bits of pepper scattered throughout but is otherwise bland. The fish itself is more flaky than mushy and not too greasy although there might be a hint. The  walleye is the baby variety and is much better than the adult cod. It features a light breading rather than the beer batter although even it lacks seasoning. The fish is flaky, and quit meaty making for a much more pleasurable dining experience. There are plenty of sides to pick from, including regular fries, wedges, and bagged potato chips among others. The fries  are the standard Sysco skin-on freezer fries and come modestly portioned. There is nothing really remarkable about them save for the amount of salt they are slathered with. The sodium chloride is more than plentiful and while a salt fiend like myself could handle it, many would say they were waaaaay over-seasoned. The wedges were equally average although much lighter on the seasoning. While they appeared to have a Cajun style coating it didnt manifest that way. Regardless, they were plump and well-freid. When fish is bland it needs a potent tartar and this chunky blend delivers to some extent. Boatloads of relish and a smattering of dill dominate the mix and gives the cod the lift it needs, but is a bit much for the delicate walleye. While it doesnt really leave a lasting impression it is acceptable. A half slice of marble rye leaves a deeper impression and is an unexpected, but welcomed surprise. It has the stank you want and we really have no complaints save for the rock hard butter that accompanies it. The final piece of the puzzle is the slaw which has a huge horseradish blast and is above average in every way. Its creamy but not soupy, and potent but not off-putting. All in all this is a pretty solid Fish Fry. I actually liked the bar quite a bit and the food was decent all things considered. The cod was by far the inferior fish and I wouldnt come back for it, but the walleye is a different story. It was much more alluring and a fair deal at $12. Overall, we dont recommend the cod, but the walleye definitely makes the cut. www.varsitybargrill.com1205 W Main StreetSun Prairie, WI 53590     (608) 318-2729",3006,0.1671768707482993,0.5063317634746206
http://madisonfishfry.com/reviews.php?restaurant=397,http://madisonfishfry.com/reviews.php?restaurant=397&event=1002,2015-05-22,Varsity Bar & Grill,"Overall, I would not recommend this Fish Fry.",Fair,Good,Good,Excellent,Good,"This is one of those Fish Frys. No one knows about it. No one talks about it. No one seems to care about it at all. And maybe theres a reason for that, but then again maybe theres not. Truthfully, I wouldnt have even known about it if it wasnt for their FISH FRY sign out front on Friday afternoons, but as soon as I found out about it I knew I needed to try it out. First and foremost the Varsity is a great looking bar complete with shuffle board, bubble hockey, foosball, pool, darts, and then some. There are also plenty of TVs and fruit machines, so you know there is fun to be had. On Fridays they have a $10 3-piece cod as well as a $12 2-piece walleye. Both come with all the basic sides.In all honesty, the cod looks pretty uninspired and delivers on that promise. The Sysco fish featurs a nondescript batter that has miniscule bits of pepper scattered throughout but is otherwise bland. The fish itself is more flaky than mushy and not too greasy although there might be a hint. The  walleye is the baby variety and is much better than the adult cod. It features a light breading rather than the beer batter although even it lacks seasoning. The fish is flaky, and quit meaty making for a much more pleasurable dining experience. There are plenty of sides to pick from, including regular fries, wedges, and bagged potato chips among others. The fries  are the standard Sysco skin-on freezer fries and come modestly portioned. There is nothing really remarkable about them save for the amount of salt they are slathered with. The sodium chloride is more than plentiful and while a salt fiend like myself could handle it, many would say they were waaaaay over-seasoned. The wedges were equally average although much lighter on the seasoning. While they appeared to have a Cajun style coating it didnt manifest that way. Regardless, they were plump and well-freid. When fish is bland it needs a potent tartar and this chunky blend delivers to some extent. Boatloads of relish and a smattering of dill dominate the mix and gives the cod the lift it needs, but is a bit much for the delicate walleye. While it doesnt really leave a lasting impression it is acceptable. A half slice of marble rye leaves a deeper impression and is an unexpected, but welcomed surprise. It has the stank you want and we really have no complaints save for the rock hard butter that accompanies it. The final piece of the puzzle is the slaw which has a huge horseradish blast and is above average in every way. Its creamy but not soupy, and potent but not off-putting. All in all this is a pretty solid Fish Fry. I actually liked the bar quite a bit and the food was decent all things considered. The cod was by far the inferior fish and I wouldnt come back for it, but the walleye is a different story. It was much more alluring and a fair deal at $12. Overall, we dont recommend the cod, but the walleye definitely makes the cut. www.varsitybargrill.com1205 W Main StreetSun Prairie, WI 53590     (608) 318-2729",3006,0.1671768707482993,0.5063317634746206
http://madisonfishfry.com/reviews.php?restaurant=398,http://madisonfishfry.com/reviews.php?restaurant=398&event=1003,2015-05-22,Jodi's Bar and Grill - CLOSED,"Overall, I would highly recommend this Fish Fry.",Excellent,Good,Excellent,Good,Excellent,"For those of us who grew up in Wisconsin the supper club is a way of life. Although the well-known dining establishments can be tough to define we all know what the supper club is and why they are so celebrated. Most supper clubs have been around for ages but once in a while a newcomer emerges on the scene. Cross Plains has seen such an emergence.While Jodis bills itself as a Bar & Grill it is really more of a supper club lite. What was once merely an average bar called Sheltons is now so much more; its well worth the drive into the country especially for those dining with a vegetarian and young child. For the Fish Fry fans they have bluegill ($15.00), lake perch ($14.00), haddock, walleye and some other options as well. Its a great variety of fish, all of which include the compact salad bar which is short in length but long on options. Unlike many of the old school supper clubs Jodis goes beyond the basic iceberg lettuce with a fresh bowl of mixed greens featuring romaine and spinach. Four tubs of dressings follow, along with two different rolls (white or pretzel varieties), potato salad, cottage cheese, coleslaw, and plenty of the other usual suspects including that fluffy green marshmallow looking stuff. For being a small bar it is impressively stocked although there is no pickled herring of chocolate mousse. With so many fish options on the table narrowing the field is difficult, but the pan-fried bluegill is a wise choice. Eight or so generous fillets come caressed with a light - almost transparent - breading. It has a bevy of flavor, highlighted by plenty of pepper and a smattering of salt. It pairs elegantly with the delicate bluegill which itself was devoid of any off-putting fishy flavors. Like the fish, there are plenty of potato options, the best among them possibly being the potato pancakes. Only one cake comes with the order, but the lone soldier is very solid. While it lacks the traditional oniony essence, it does have a certain something that is tough to discern with an almost creamy or velvety sensation. The tartar also holds its own as the thick and creamy blend is clearly made in-house. While a Sysco coffee maker is prominently displayed in the dining room, it doesnt appear anything on the plate comes pre-prepared including the tartar. Not only is the fish at Jodis great, but they have some impressive options for vegetarians, as well as a nice big patio out back complete with horseshoe pits and plenty of space for the kiddos to run. Overall, we highly recommend this Fish Fry and will definitely be back, more than likely on a Wednesday for their $10 AYCE walleye feedyes, you read that right - AYCE walleye for $10 on Wednesdays! I think I might be in love with a girl named Jodi.www.facebook.com/pages/Jodis-Bar-and-Grill/2460134955659441821 Main StreetCross Plains, WI 53528     (608) 798-0700",2866,0.1691855321363518,0.5345979703356752
http://madisonfishfry.com/reviews.php?restaurant=399,http://madisonfishfry.com/reviews.php?restaurant=399&event=1007,2015-06-05,Schwoegler's Sugar River Lanes,"Overall, I would highly recommend this Fish Fry.",Excellent,Excellent,Excellent,Good,Good,"Sometimes a great Fish Fry pops up in the strangest of places. We all expect outstanding fish at the supper club or our favorite tavern but rarely do we expect much, if anything, from a bowling alley. Bowling alleys are for bowling not for eating after all, right? Theres just no way a cook at a bowling alley could care enough about the dining room to make a good Fish Fry is there? Maybe there isSchwoeglers Sugar River Lanes is way out in Belleville, but those up for the drive will be rewarded with a tasty Fish Fry at a great price. For under ten bucks diners can choose from beer battered, baked, or Cajun cod or get fancy with a shrimp & cod combo. We sampled the beer battered and the Cajun and were pleased with both offerings. Good beer battered cod starts with (as you might imagine) a good beer batter, and this is. Its clearly a special recipe that plenty of thought went into. Its dark and smoky with a really delectable flavor reminiscent of the Tip Top Tavern in Madison or the Hooterville Inn in Blue Mounds. The three pieces arent huge, but arent skimpy either, and thankfully those with big appetites can add more for $2.50 a piece (which I would probably do next time around). The Cajun cod was equally good if not even better. While it was baked, it was a far cry from the typical boring broiled loins sprinkled with paprika. It was robust and dynamic and could easily be eaten with or without the drawn butter that accompanied it. While standard crinkle-cut fries are available I had a feeling the homemade cheesy hash browns were the way to go and I was right. They were rich and creamy and clearly head and shoulders above the other options. Partnering with the cod was a plain-looking tartar with a complex taste. While it looked like straight mayo it had a hint of relish and a sweet tinge that brought out the smoky flavor of the cod even further. A small slice of fresh French bread rode atop the cod like a white knight aboard a dark stallion. While it was just bread it was just enough. The scoop of slaw on the side had a nice hint of horseradish to go along with its creamy texture. Schwoeglers Sugar River Lanes shows that a great Fish Fry can show up just about anywhere as long as youre willing to look for it. The cod was great, the sides were thoughtfully prepared, and the price was definitely right. Overall, we highly recommend this Fish Fry and will definitely try to strike out at Sugar River again. sugarriverlanes.com807 River StreetBelleville, WI 53508     (608) 424-3774",2525,0.2119129720853859,0.512101806239737
http://madisonfishfry.com/reviews.php?restaurant=4,http://madisonfishfry.com/reviews.php?restaurant=4&event=1238,2018-02-23,Saint Peter Catholic Church,"Overall, I would highly recommend this Fish Fry.",Excellent,Good,Good,Good,Excellent,"Reviewing a Fish Fry at a Catholic church is an intriguing prospect for me. I was raised Lutheran and while I don't actively go to church anymore I don't disparage those who do practice their religion. I was never really ""good"" at Sunday School so for me it's all just became a part of the bigger picture. It's not a focus in my life and when a parochial school has a Fish Fry fundraiser I figure it's okay to have a little fun with it...apparently others don't agree and take offense to some of my wordplay and puns so I'll try and tone it down this time around. These reviews are supposed to be informative first and foremost and I'll do my best not to offend anyone since I really don't want to catch hell like I did the last time (OK I'll stop there, I promise).The Fish Fry at St. Pete's is still one of the best AYCEs around (when it's offered - see their website for details) and I like to get over there once during Lent every year if I can. Your $12 experience usually begins with a line of people out the door, and some cheap beers while you wait in the hallway. Don't be discouraged though, the line moves quickly and once you reach the end (the basement) you are seated and eat immediately. Everything in the basement is served family style (including the seating) so get ready for some fellowship with strangers. Everything basically hits the table at once, shepherded by students from the school. Any good Christian knows the drill - grab some fish and pass it to your neighbor, grab some fries and do the same. The fish is good, although a bit of a mixed bag. Since there are thin cuts and thick cuts entering the fryer at the same time, the thin pieces have a tendency to get over-fried. The move here is to stick to the thicker pieces if you have the option as those have a tendency to remain juicier. While the breading seemed to have less seasoning than that in our memory, it still held strong to the meat and harbored no grease. St. Pete's used to go straight crinkle fry, but the game has changed since last we communed. The new fries are a testament to their willingness to adapt to the times and feature a big battered crunch. Once the bowl is drained the kids keep 'em coming and I must have eaten 80 of the sticks if not more. The tartar on the table is still a little thin and lacks punch, but still slathers the heck out of those cod loins. Some finely-chopped coleslaw had a basic vinegar base and a pleasant pop. It was a great addition and a nice departure from the creamy concoction we remember. Oh yeah, there is corn too...bonus! Rounding things out are some factory white bread slices which are nothing fancy, but thank the Lord are still there, and milk or coffee for those who want something other than cheap beer. If there is one thing I remember from the Sundays of my youth (aside from the Packers stinking) it was the whole forgiveness of sins part. We all make mistakes and it's up to us to make things right and I hope I've done that to some extent. Like I say, the whole goal of these reviews is to share information about amazing Fish Frys and St. Pete's has one of the best around. Overall, we highly recommend this Fish Fry and think they rise to the occasion each end every time. stpetermiddleton.org/parish/fish-fry/7129 Highway KMiddleton, WI 53562     (608) 831-4846",3317,0.14672683710419562,0.439197772877018
http://madisonfishfry.com/reviews.php?restaurant=4,http://madisonfishfry.com/reviews.php?restaurant=4&event=675,2012-01-13,Saint Peter Catholic Church,"Overall, I would highly recommend this Fish Fry.",Excellent,Good,Good,Good,Excellent,"Congregation, please rise, and turn to our first Frymn, #765 in you Frymnal http://upload.wikimedia.org/wikipedia/commons/e/e1/Adeste_Fidelis.oggO come, all ye fishful,Hungry and impatient! O come ye, O come ye to holy Ashton; Come and behold itA Fish Fry fit for Angels:O come, let us gorge on cod, O come, let us feast on fries, O come, let us taste tartar, Its All You Can Eat!King of cod, Lightness of breading, Lo, it abhors not flakiness or subtle hints of spice; Heavenly cod, A gift of the creator:O come, let us share white bread, O come, let us pass coleslaw, O come, let us make new friends, Family-style  friends!Fry, crinkle-cut fries, Thin but tasty tartar, Consume, all ye citizens of Dane County! Glory to codAnd its complements: Yea, fish, we eat thee, Engorged this happy evening; Cupcakes, to thee be given! Lord of the Fish Fry, St. Petes! Please, be seatedMy friends, what we witness here is no small feat. It is an act of community, of charity, of Fish Fry. Where else do neighbors enjoy the fellowship of Fish Frys as they do in Ashton? For only $11 it almost seems unscrupulous, but this is the way they want it  who are we to argue? We simply give thanks. Let us pray to St. Pete'sFor the homemade white bread, and crisp, fresh coleslaw which awaited our arrival at the table, we give thanks. These items displayed your compassion, as you didnt want us longing and coveting the slaw of our neighbors. Your wisdom is evident.The fish arrived only seconds later, again showing your benevolent nature  your servants wanted for us not to wait; we took our share, but didnt overindulge until everyone had a chance to enjoy your bounty  these, lessons you taught us. The fish was delicious as you would have it no other way. We enjoyed each and every one of the eight pieces you blessed us with, and had no qualms about baptizing them in your thin, but ample tartar. We give thanks for you generosity and sense for spices. Of course, we cannot overlook the abundance of crinkle-cut fries thou hath provided. Their numbers filled our bellies with good nature, and filled the void between rounds of your cod. We thank you for your staunchness with the starches and appreciate the baked potato option thou hath graced us with even if we doth not eat it. Your followers carry out your work with jovial diligence and it is clear why they do it  the deliciousness of your fish compels them. We fall on our knees and give thanks to all the servants who volunteer their time to make your meal such a fantastic value. Blessed be the fryers.We pray all these things in the name of St. Petes Fish Fry. Amen.stpetermiddleton.org/parish/fish-fry/7129 Highway KMiddleton, WI 53562     (608) 831-4846",2716,0.191891571969697,0.5318756764069263
http://madisonfishfry.com/reviews.php?restaurant=4,http://madisonfishfry.com/reviews.php?restaurant=4&event=453,2010-01-22,Saint Peter Catholic Church,"Overall, I would highly recommend this Fish Fry.",Excellent,Good,Good,Excellent,Excellent,"While I am not a man of the cloth, I am a man of The Fry. My day of worship falls on Friday rather than Sunday, and varies from place to place. I pay homage in supper clubs and taverns, and once in a while at an actual church. The Catholics at St. Peter in Ashton, while being devout Christians, are clearly also followers of The Fry. A handful of times during the year they draw a huge crowd of enthusiasts to one of the best all you can eat Fish Frys in the Madison area.  Being a good shepherd I put word out to my Fish Fry flock and let them know that they should join us as we partook in the goodness that is St. Petes. In these troubled times, with the go-go-rush-rush of modern day life, only the ever loyal Jeremiah and the benevolent Mr. Bina saw the light of The Fry. We met at the church right at 5 oclock hoping the Fish Fry gods would smile on us and favor us with a quick turnaround. Praise be to the loyal followers, the Lord smiles upon thee.Since we arrived right at the start (they serve from 5-8pm) we were able to cruise through the hallway relatively quickly. 30 minutes, and two MGDs later, we were downstairs and in the thick of it. We hit Table 8 with our temporary family and within a couple minutes the homemade bread, corn, and coleslaw revealed themselves. We all dove right in and grabbed a generous portion of each.The bread was billed as homemade and the plain white slices clearly were. The excessively finely chopped slaw was also likely homemade and suited my palate just fine, although it wasnt very zesty. The corn was just corn, but was a nice addition to the lineup and worth some extra credit. After clearing our plates of these forerunners we were assured the fish would be right out.  A couple minutes later the scalding hot cod made its appearance. I pulled three off the top and instantly went to work. This fish is ungodly good. While it is difficult to put your finger on exactly what makes the fish so good it is not difficult to eat a ridiculous amount of it. Both the batter and the fish were light and flaky resulting in almost perfectly tender filets that practically fall apart in your mouth. Our table got at least three full plates of fish delivered, each being hotter than the one that preceded it. Simply divine.While the fish is out of this world, the fries and tartar are good but certainly not on that level. The crinkle cut fries are served all you can eat, and were equally as hot as the fish, but there is really nothing special about them. The tartar was probably a little bit better than the fries but was very thin and really spread out on the plate rather than piling high. It is homemade and I suspect this thin mix is due to the addition of Ranch dressing which makes it tasty, but runny.After eating as much fish as I could eat I wasnt sure I would have room for the desert which was to follow, however, when the plate of homemade cakes made its appearance I quickly found space. The delicious cake, all the pints of milk you can drink, and the great service from parents and students alike help to round out this truly great Fish Fry.Overall, I highly recommend you check out St. Petes website and attend one of their upcoming events. When you take it all in, this is simply a fantastic deal. For $11 (tip included) you get all the fish, fries, corn, coleslaw and tartar you can eat, all the milk and coffee you can drink and a piece of cake to top it all off. This was yet another divine experience at St. Peter, I only wish we could have shared it with more followers of the Fish Fry.St. Petes which art in Ashton,Hallowed be thy Fry. Thy Friday come. Thy will eat fish, In Madison as we do in Ashton. Give us this Friday our weekly Fish Fry, And forgive us our overeating, As we forgive those who dont come to your Fish Fry with us, And lead us not into Filet-O-Fish, But deliver us from servers who make cheesy jokes. For thine has the cod, the fries and the tartar, That we would like to eat forever and ever. Amen.stpetermiddleton.org/parish/fish-fry/7129 Highway KMiddleton, WI 53562     (608) 831-4846",4086,0.22370053655264918,0.5731533646322379
http://madisonfishfry.com/reviews.php?restaurant=4,http://madisonfishfry.com/reviews.php?restaurant=4&event=380,2009-04-10,Saint Peter Catholic Church,"Overall, I would highly recommend this Fish Fry.",Excellent,Excellent,Good,Good,Excellent,"Fish Fry rules, Catholics are geniuses for practically making it part of their religion. I knew we were in for a busy one regardless of where we were went so I figured I’d do ‘em one better and head to Saint Peter Catholic School. We found out about this Fish Fry from a friend a couple years ago and quickly came to realize it is a local tradition and one of the best in the area. Saint Pete’s only serves from 5pm until 8pm so if you are used to eating late it can be a bit of a challenge to get there. We showed up about 7:30 figuring the line would be short and we’d slip right it. Think again. The line was practically out the door, which if you know the layout of the place, is really long. We grabbed a couple beers and headed to the back of the line to wait. Yes you heard right, you get to drink beer in the hallway of the Catholic school while you wait in line for fish. Now, that is Wisconsin right there.A few MGD’s and about 40 minutes later we had seen all the kid’s artwork we could stand and exited the hallway for the glory of the basement. This is no ordinary basement however, it is a Mecca of Fish Fry and merely entering gave me a good feeling. We were actually lucky, since it was just the two of us we got in at least 15 minutes quicker than if we would have came with a big group. As soon as we hit the seats the food hit the table. The first course was slaw, white bread and corn, all served family style and more than plentiful. We enjoyed our food with our temporary “family” and waited for the cod to make its appearance. The fish came out and was served ungodly hot. I grabbed three pieces up right away and went after them. It was fresh tasting, and delicious, fried just perfectly with a unique batter that was nothing short of phenomenal. The batter and fish were both tender and flaky and fell apart with little effort. After putting away the three good sized chunks I was only able to handle a couple smaller pieces on the next round which was alright because I knew dessert was coming and I wanted to have a little room.The crinkle cut fries are also served AYCE and are just what you expect to see at a Fish Fry. They aren’t going to blow you away but they are tasty. The tartar sauce comes in a big bottle but is straight forward and delicious, although passing it around the table does get to be a bit of a hassle. What is somewhat surprising is how well this Fish Fry is coordinated. Everything flows in and of the kitchen and dishes seem to be cleared as soon as they are used up. It is well worth the $11 price tag when you consider that you get: AYCE fish, fries, corn, milk, and a cupcake at the end (unfortunately mine was coconut). Not to mention there is no “waitress” to tip. We were lucky to get in when we did as I heard that about 20 people got turned away and missed their Fish Fry at St. Pete’s this Good Friday. I bet those folks show up earlier next year. Overall, this is truly one of the best places to get Fish Fry in Madison. It is well worth the short drive out the Ashton and the long wait with two dollar beers. I'm sure even Jesus would be pleased.stpetermiddleton.org/parish/fish-fry/7129 Highway KMiddleton, WI 53562     (608) 831-4846",3199,0.21470944309927356,0.45943637341942434
http://madisonfishfry.com/reviews.php?restaurant=4,http://madisonfishfry.com/reviews.php?restaurant=4&event=161,2007-03-23,Saint Peter Catholic Church,"Overall, I would highly recommend this Fish Fry.",Excellent,Good,Good,Excellent,Fair,"Fish was phenomenal, just how it should be. Krinkle Style Fries, just right. Seriously family style, share a table with a bunch of randoms. Tartar was good but a little runny. All was plentiful. Green beans included. Cup cake included. Carton of milk included. stpetermiddleton.org/parish/fish-fry/7129 Highway KMiddleton, WI 53562     (608) 831-4846",350,0.12748015873015872,0.517063492063492
